name,latitude,longitude
Đầu đường Lê Văn Chí,10.8505595,106.7740717
Đại học Ngân hàng,10.8579777,106.7633087
Đầu đường Lê Văn Chí,10.8507602,106.7740327
Công viên Phần mềm Quang Trung,10.8520465,106.6301673
Trạm y tế Phường Hiệp Phú,10.843995,106.7822827
Chợ Hiệp Phú,10.8441461,106.7842525
Công ty FILIED,10.8485968,106.8076236
Ngã ba Mỹ Thành,10.8498655,106.8128376
Ngã ba Mỹ Thành,10.8514079,106.8137444
Đường Cầu Xây,10.8546215,106.8136593
Cầu Xây,10.856936,106.8136283
Học viện Thanh Thiếu niên Việt Nam,10.8628252,106.813553
Sân Golf Thủ Đức,10.868327,106.8138659
Ngã ba Lâm Viên 1,10.8708173,106.8122134
Nghĩa trang Liệt sĩ TP.HCM,10.8715041,106.8093221
Đường Hoàng Hữu Nam,10.8710847,106.8142267
Bệnh viện Quận 9,10.8446338,106.79052
Chợ Tăng Nhơn Phú A,10.8449127,106.7882355
Chợ Hiệp Phú,10.8442234,106.7841145
Trạm y tế Phường Hiệp Phú,10.8443491,106.7816787
Bệnh viện 7C - Trường Quận y 2,10.8467007,106.7776189
Siêu thi CoopMart - Xa lộ Hà Nội,10.8483836,106.7750467
Chợ Hàng Xanh,10.8029749,106.7104745
Bảo tàng Tôn Đức Thắng,10.7772275,106.707092
Trường THPT Phước Long,10.8169042,106.7748613
Đường 359,10.8184883,106.7766625
Chung cư Khang Điền,10.8192468,106.7779701
Đường 185,10.8203908,106.7787666
Ngã ba Bằng Lăng,10.8245175,106.7807712
Trường THCS Tăng Nhơn Phú B,10.8297456,106.7830633
Đình Phong Phú,10.8311097,106.7837044
UBND Phường Tăng Nhơn Phú B,10.8356163,106.7824352 
Cổng Đình,10.8438331,106.7812423
Chợ Hiệp Bình,10.8392106,106.7321969
Đường 38,10.8430988,106.7309204
Đường Tam Bình,10.8451708,106.728076
Trường THPT Hiệp Bình,10.8474312,106.7215963
Đường Tam Bình,10.8449278,106.7288957
Đường 38,10.8426651,106.7309681
Chợ Hiệp Bình,10.8386256,106.732271
Cổng Đình,10.8434396,106.7811532
Trung tâm Giáo dục Thường xuyên Quận 9,10.8398721,106.7803737
UBND Phường Tăng Nhơn Phú B,10.8351316,106.7824099
Đình Phong Phú,10.8309255,106.7835309
Trường THCS Tăng Nhơn Phú B,10.8293558,106.782758
Ngã ba Bằng Lăng,10.8242347,106.7809212
Đường 185,10.8201762,106.7785656
Chung cư Khang Điền,10.8192329,106.7777704
Đường 359,10.8181753,106.7762355
Trường THPT Phước Long,10.8170175,106.7748801
84-86 Đại lộ 2,10.8174764,106.7714677
Cầu Võng,10.9000886,106.6886438
Trường THCS Đặng Công Bỉnh,10.903887,106.6868502
Cầu Bà Hồng,10.9105884,106.6841275
Công ty Hải Hưng Thịnh,10.9133371,106.6811021
Xã Nhị Bình,10.9119484,106.67679
Trường Tiểu học Võ Văn Thặng,10.9112706,106.6742684
Nhị Bình 6,10.9099152,106.6689694
Phà An Sơn,10.908822,106.6640321
Công ty Quang Nguyệt,10.9075914,106.6595183
Ngã ba Đồn,10.9080188,106.6528262
Trịnh Thị Dối,10.9086859,106.6490195
Ngã tư Đông Thạnh - Ngã ba Đồn,10.9092365,106.6447112
Ngã ba Trịnh Thị Dối,10.9132609,106.6481624
Cầu Rạch Tra,10.9239734,106.6482223
UBND Xã Bình Mỹ,10.9289446,106.6470101
Cầu Chú Cua,10.9350807,106.6458714
Cây xăng Phương Thủy,10.9434775,106.6464801
Trường Tiểu học Bình Mỹ 2,10.950926,106.6453424
Khu du lịch Bình Mỹ,10.960894,106.6422219
Trường THCS Bình Hòa,10.9652024,106.6404721
Ngã ba Bình Mỹ,10.9733294,106.6380119
Công ty Gum Gard,10.9732365,106.6335422
Cầu Bà Bếp,10.973996,106.6283656
Cổng A Khu công nghiệp Đông Nam,10.9753458,106.6240851
Khu công nghiệp Đông Nam,10.9743239,106.6216137
Cầu Bà Bếp,10.9739532,106.6279339
Công ty Gum Gard,10.9730872,106.6337694
Ngã ba Bình Mỹ,10.9732566,106.6389739
Trường THCS Bình Hòa,10.9653766,106.6403075
Khu du lịch Bình Mỹ,10.9614272,106.6418994
Trường Tiểu học Bình Mỹ 2,10.9515596,106.6450424
Cây xăng Phương Thủy,10.9438703,106.6464678
Cầu Chú Cua,10.9353978,106.6457022
UBND Xã Bình Mỹ,10.9290654,106.646895
Cầu Rạch Tra,10.9244697,106.6480075
Ngã ba Trịnh Thị Dối,10.9134808,106.6481499
Ngã ba Đông Thạnh - Ngã ba Đồn,10.9096221,106.6448268
Trịnh Thị Dối,10.9084688,106.6497196
Ngã ba Đồn,10.9078237,106.6533037
Công ty Quang Nguyệt,10.9075385,106.6597485
Phà An Sơn,10.908593,106.6636793
Nhị Bình 6,10.9097868,106.6689677
Trường Tiểu học Võ Văn Thặng,10.9108213,106.6732532
Xã Nhị Bình,10.9117664,106.6766673
Công ty Hải Hưng Thịnh,10.913169,106.6810338
Trung tâm học tập cộng đồng xã Nhị Bình,10.9090927,106.6845354
Văn phòng Ấp 2 xã Nhị Bình,10.9035294,106.6868288
Cầu Võng,10.8997093,106.6885916
Cầu Hiệp Ân,10.7414965,106.6592371
Quận ủy Quận 8,10.7424617,106.6648669
Nhà thờ Nam Hải,10.7375529,106.6709103
Siêu thị Điện máy,10.7541432,106.6696219
Xóm Cháy,10.8218589,106.6787945
Trường THPT Trần Khải Nguyên,10.7582578,106.6691677
Sân vận động Quận 8,10.7408961,106.6688117
Đường 1011,10.7367381,106.6674395
Tòa án Quận 8,10.7410956,106.6661825
Cầu Nhị Thiên Đường,10.7415842,106.6591979
Hương lộ 2,10.7720558,106.5919546
Ao Đôi,10.7754637,106.5926646
Khu phố 1,10.7795789,106.593521
Sơn Expo - Quốc lộ 1A,10.7819335,106.5940192
Tân Kỳ Tân Quý,10.7845497,106.5945723
Tân Kỳ Tân Quý,10.7873046,106.5951415
Trạm cân số 1,10.7994727,106.5977327
Khu phố 3 (THP),10.8034907,106.5985775
Hội quán (Sài Gòn JSC),10.8176812,106.6016463
Nồi Hơi,10.8208299,106.602291
Lộc Ích,10.8277492,106.6038327
Ngã tư Bà Điểm,10.8329203,106.6063529
Trạm Rác,10.8379015,106.6102218
Trạm Măng,10.839702,106.6122102
Trạm Măng,10.8405351,106.6127445
Hồng Mộc,10.8361704,106.6079613
Ngã tư Bà Điểm,10.8327676,106.6058577
Quang Châu,10.8232755,106.6025006
Gò Mây,10.8180371,106.6013658
Khu phố 5,10.7876541,106.5949276
Tân Kỳ Tân Quý (Hoàng Gia Phát),10.7846941,106.5943289
Thiên Phúc Học,10.7819947,106.5937392
Ao Đôi,10.7796238,106.5932199
Hương lộ 2,10.775472,106.592365
Qua ngã tư Hương lộ 2,10.7723132,106.5916821
Khu công nghiệp Đồng An,10.8938645,106.7212107
Chợ Đồng An,10.8920647,106.7241098
Ngã ba Linh Trung 2,10.8899468,106.72766
Nhà hàng Song Sinh,10.8846308,106.7287458
UBND Phường Bình Chiểu,10.8819382,106.7292434
Chợ Bình Chiểu,10.8791271,106.7305142
Cây xăng Bình Chiểu,10.8761601,106.7319028
Ngã tư Gò Dưa,10.8738384,106.7320572
Ngã tư Gò Dưa,10.8741831,106.732088
Cây xăng Bình Chiểu,10.8769637,106.7320392
Chợ Bình Chiểu,10.8794886,106.7302546
UBND Phường Bình Chiểu,10.8816673,106.7293976
Nhà hàng Song Sinh,10.8844212,106.7288714
Ngã ba Linh Trung,10.8897399,106.7280119
Suối Tiên,10.8699616,106.8054337
Xa lộ Hà Nội,10.8676846,106.8036064
Bãi hậu cần 2,10.8037634,106.6380245
Bệnh viện Quận 6,10.7471819,106.6350171
Trường Cao đẳng Kinh tế - Kỹ thuật TP.HCM,10.7442318,106.6346563
Thảo Đường Thiên Tự,10.7400485,106.6276786
Tòa án Nhân dân Quận 6,10.7367595,106.6270783
Vành Đai,10.7321581,106.6252188
Trần Đại Nghĩa,10.72265,106.5998768
Bãi xe An Khang,10.7236821,106.598073
Đường số 1,10.7243545,106.5970225
Tứ Hưng,10.7255089,106.5942066
Đường Cây Bàng,10.7266759,106.5910587
Đường số 4,10.7281559,106.5864239
Đường số 5B,10.7291141,106.5832567
Nguyễn Cửu Phú,10.729911,106.579964
Công ty Phạm Nguyên,10.7309451,106.5751264
Công ty Robot 2,10.7316946,106.5719013
Cơ sở Khoan giếng,10.7323668,106.5685251
Thiên Thành,10.733133,106.5650767
Việt Cường Phát,10.7339045,106.5615328
Kênh C,10.7352024,106.556965
Phòng khám Đa khoa Lê Minh Xuân,10.7367833,106.5544247
Chợ Đảo,10.7389822,106.5501462
Đường số 10,10.740443,106.5471646
Gia Hưng,10.7422845,106.5434951
Gia Hưng,10.7420179,106.5435461
Đường số 10,10.7402561,106.5470741
Chợ Đảo,10.738828,106.5501724
Phòng khám Đa khoa Lê Minh Xuân,10.7368421,106.5540081
Kênh C,10.7352679,106.5566182
Việt Cường Phát,10.7338047,106.5614383
Minh Anh,10.7329888,106.5650689
Cơ sở Khoan giếng,10.7322773,106.5684292
Công ty Robot 2,10.7314709,106.5721371
Đường dẫn Cao tốc,10.7306834,106.5756036
Nguyễn Cửu Phú,10.7298391,106.5795722
Cầu Cái Trung,10.728805,106.5837242
Đường số 5B,10.7282452,106.5855782
Đường số 4,10.7277234,106.5872873
Đường Cây Bàng,10.7262909,106.5916228
Tứ Hưng,10.7250006,106.5951376
Quốc lộ 1,10.723549,106.5980151
Chợ An Dương Vương,10.7430211,106.6236546
Lý Chiêu Hoàng,10.7401352,106.6236068
Vành đai,10.7327198,106.624415
Đường 72,10.7333046,106.6266571
Tòa án Nhân dân Quận 6,10.7368011,106.6271655
Thảo Đường Thiên Tự,10.7404213,106.6278477
Metro Bình Phú,10.7416038,106.6308546
Trường Cao đẳng Kinh tế - Kỹ thuật TP.HCM,10.7438264,106.6348542
Cầu Vĩnh Bình,10.8678284,106.7182555
Xây dựng Ngọc Đào,10.8670592,106.722574
Nhà lầu - 228/3 Quốc lộ 1A,10.855044,106.6362232
Cầu Phú Cường,10.9775406,106.6437742
Đường 3/2,10.7618497,106.6574151
Cây Keo,10.7718932,106.63211
Công ty Nhựa Tân Phú,10.7744507,106.6327927
Đình Hòa Thạnh,10.7763773,106.633973
Thoại Ngọc Hầu,10.7794831,106.6355816
UBND Quận Tân Phú,10.7831843,106.6378882
Đường song hành Quốc lộ 22,10.8272009,106.6267379
Ngân hàng ACB - 90A Nguyễn Văn Quá,10.8299282,106.6271553
Sân bóng Cây Sộp,10.8321155,106.6278838
Nhà hàng Đông Phương,10.8359904,106.6290047
Trường THCS Phan Bội Châu,10.8380229,106.6295627
Cafe Venus,10.8415356,106.630459
Chợ An Sương,10.8443316,106.6319229
Quang Trung,10.8463965,106.6338878
Quang Trung,10.8467004,106.6341481
Chợ An Sương,10.8440152,106.6314895
Cafe Venus,10.8418215,106.6304696
Trường THCS Phan Bội Châu,10.8383756,106.6295582
Nhà hàng Đông Phương,10.8348647,106.6286138
Sân bóng Cây Sộp,10.8323464,106.6278724
Ngân hàng ACB - 127 Nguyễn Văn Quá,10.8302083,106.6271736
Đường song hành Quốc lộ 22,10.8280145,106.6267155
Trường Trung cấp CNTT Sài Gòn,10.7852895,106.6406271
Thoại Ngọc Hầu,10.7792124,106.6353229
Đình Hòa Thạnh,10.7769791,106.634159
Công ty Nhựa Tân Phú,10.774611,106.6326765
Cây Keo,10.7715645,106.6318909
Chợ Thiết,10.7609937,106.6570221
Bờ Nhà thờ,10.6621721,106.5656816
Bình Trường,10.6592938,106.5608329
Ba Làng,10.6566478,106.5562667
Ba Làng,10.656601,106.5565918
Bình Trường,10.6590601,106.5610484
Bờ Nhà thờ,10.6622216,106.5661623
Liên đoàn Lao động Huyện Hóc Môn,10.8570642,106.6062708
Ngã ba Bùi Môn,10.870036,106.5970926
Ngã tư Hóc Môn,10.8834929,106.5859704
Chợ Xuân Thới Sơn,10.8820354,106.5833597
Nguyễn Thị Thử,10.879501,106.5816252
Công ty Cáp Vĩnh Thịnh,10.874391,106.5743892
Sân banh - Đối diện 14/7 (28A) Nguyễn Văn Bứa,10.8725705,106.5701096
Dương Công Khi,10.8711657,106.5648823
Ngã ba Giồng,10.8690526,106.5597146
Khu công nghiệp Nhị Xuân,10.8727168,106.531234
Khu công nghiệp Nhị Xuân,10.8726387,106.5306631
Ngã ba Giồng,10.8687227,106.5592415
Dương Công Khi,10.8708981,106.5646233
Sân banh - Đối diện 34A Nguyễn Văn Bứa,10.8723824,106.5698012
Công ty Cáp Vĩnh Thịnh,10.8740669,106.5740435
Nguyễn Thị Thử,10.8789737,106.5811883
Chợ Xuân Thới Sơn,10.8812741,106.5830539
Ngã tư Hóc Môn,10.8835276,106.586362
Cây xăng Hoàng Anh 1,10.8750227,106.5931092
Công ty Suất ăn Công nghiệp,10.8729506,106.5945993
Trường Trung học Cơ sở Tân Xuân,10.8667927,106.5989385
Agribank - 5/1 Quốc lộ 22,10.8625723,106.6019366
Chùa Linh Sơn,10.8566834,106.6061268
Y tế Dự phòng - 100-102 Bà Hom,10.7551887,106.6289761
Đường số 10,10.7574789,106.6183783
Kim Ngân,10.7577838,106.6153976
Da Sà mới,10.7560989,106.6051189
Khang Mỹ Lạc,10.7571323,106.585379
Đạt Hòa,10.7581246,106.5813538
Ngã tư Bà Hom,10.7592733,106.5769913
Chợ Bà Hom,10.7597127,106.5752624
Công ty XNK Tam Phát,10.7614469,106.571126
Võ Văn Vân,10.7633953,106.5669002
CoopMart Vĩnh Lộc B,10.7650918,106.5632095
Trường THCS Lê Minh Xuân,10.766229,106.5608066
Trường Mầm non Hoa Thiên Tuế,10.7686655,106.5557508
Trường Tiểu học Phạm Văn Hai,10.771336,106.5504582
Bệnh viện Tâm thần Bình Minh,10.7736471,106.5459109
UBND Xã Phạm Văn Hai,10.7752019,106.5429149
UBND Xã Lê Minh Xuân,10.7775993,106.5381071
Kênh A - Cafe 94 (2A/94) Tỉnh lộ 10,10.7800041,106.5334182
Hoàng My,10.7828029,106.5276907
Thịnh Thành,10.7851041,106.5230492
Trường Tiểu học Cầu Xáng,10.7878079,106.5176388
Trường Tiểu học Cầu Xáng,10.7876386,106.5174799
Đa Khoa Sài Gòn,10.7849421,106.5229645
Hoàng My,10.7821081,106.5287034
UBND Xã Lê Minh Xuân,10.7773625,106.5381783
UBND Xã Phạm Văn Hai,10.7749769,106.5429106
Công ty Chấn Hưng,10.7732387,106.54633
Trường Tiểu học Phạm Văn Hai,10.7712303,106.5502995
Trường Mầm non Hoa Thiên Tuế,10.7691913,106.5543157
Trường THCS Lê Minh Xuân,10.767397,106.5577871
CoopMart Vĩnh Lộc B,10.7649859,106.5630226
Võ Văn Vân,10.7630029,106.567262
Cầu Tân Tạo,10.761127,106.5715791
Giai Hồng Phát,10.7595518,106.575367
Phòng khám đa khoa Thành An,10.7587872,106.578444
Mầm non Vy Vy,10.7581958,106.5805766
Cầu vượt Tân Tạo - Chợ Đệm,10.7575994,106.5830725
Ấp Văn hóa,10.7550964,106.6045181
Nhà thờ Tin lành - 693 Tỉnh lộ 10,10.7580875,106.6117802
Bông Sen - 595 Tỉnh lộ 10,10.7576487,106.6156065
Da Sà cũ,10.7572737,106.6191432
Trạm cấp nước Bình Trị Đông,10.757079,106.6211151
Bông Sen - 343 Tỉnh lộ 10,10.7564535,106.6231267
Ngã tư Cây Da Sà,10.7556789,106.6256087
Y tế Dự phòng - 171-173 Bà Hom,10.7551356,106.6284381
Chợ Phú Lâm,10.7546322,106.6310715
CoopMart Phú Lâm,10.7543039,106.6327812
Quốc lộ 1A - Kế C1/12 (C6/13) Dương Đình Cúc,10.7056744,106.5977585
Ngã tư Đinh Bộ Lĩnh,10.8137281,106.7092208
Nhà sách Miền Đông,10.8158273,106.7073398
Ngã tư Nơ Trang Long,10.8186921,106.7047586
Cầu Rạch Lăng,10.8162668,106.7006504
Học viện Cán bộ Thành phố,10.8125978,106.7010906
Hội Chữ thập đỏ Tân Bình,10.7963101,106.6456091
Phương Nam,10.7923392,106.6430222
Ngã tư Nguyễn Hồng Đào,10.7931078,106.6411208
Phú Thọ Hòa,10.78248,106.6360479
Phú Thọ Hòa,10.7831155,106.6363238
UBND Quận Tân Phú,10.7850243,106.6366029
Lũy Bán Bích,10.787021,106.6378432
Thiên Hòa,10.786906,106.640372
Ngã tư Nguyễn Hồng Đào,10.792947,106.6409921
Phương Nam,10.7922278,106.6427987
Trường Tiểu học Trần Quốc Toản,10.7924526,106.6442695
Đường Đồng Đen,10.7941013,106.6449215
Hội Chữ thập đỏ Tân Bình,10.7964028,106.6457039
Ngã tư Nơ Trang Long,10.8185784,106.7047121
Ngã tư Đinh Bộ Lĩnh,10.8136658,106.7091373
Võ Văn Tần,10.773994,106.6889316
Chùa Vĩnh Phước,10.8286104,106.6245904
Nghĩa trang Liệt sĩ TP.HCM,10.8713269,106.8090956
Ngã ba Lâm Viên 1,10.8704038,106.8129463
Đường Hoàng Hữu Nam,10.8718787,106.8145223
Bệnh viện Nguyễn Tri Phương,10.7546862,106.6701618
Cầu Nguyễn Văn Cừ,10.7505297,106.6866007
Bệnh viện Tân Hưng,10.7516593,106.695357
Chùa Kiều Đàm,10.7516854,106.6979435
UBND Phường Tân Hưng,10.7517077,106.7013157
Ngã ba Tân Quy,10.7435983,106.7014092
Trà My,10.7294833,106.7002923
Trường Quốc tế Nam Sài Gòn,10.722458,106.7100283
Mỹ Giang 2,10.7213471,106.7168026
Tân Trào,10.7285377,106.7220876
Huỳnh Tấn Phát,10.7375163,106.7290511
Khu chế xuất Tân Thuận,10.7527507,106.7263143
Đại học Tài chính - Marketing,10.7514426,106.7203918
Sân bóng đá mini Phú Mỹ,10.7377068,106.7287509
Tân Trào,10.7282173,106.7219133
Mỹ Giang 2,10.7215699,106.7168424
Trà My,10.7294848,106.7004748
Ngã ba Tân Quy,10.7441755,106.7016785
Ngã ba Tân Quy,10.7518454,106.704609
Chùa Kiều Đàm,10.7517814,106.6977776
Bệnh viện Tân Hưng,10.7517569,106.6947441
Cầu Rạch Ông,10.7515194,106.6930016
Trường Tiểu học Bầu Sen,10.7578375,106.6795125
Bệnh viện Nguyễn Trãi,10.7560518,106.6752905
Trần Phú,10.755405,106.6732582
Chợ Chim Xanh,10.7660178,106.647439
180 Vườn Lài,10.7879955,106.6285234
Phạm Văn Xảo,10.7883654,106.623726
Tân Quý,10.7992702,106.619031
UBND Phường Bình Hưng Hòa B,10.8139775,106.5937139
Trường THCS Huỳnh Văn Nghệ,10.8108386,106.5927638
Chung cư GreenTown,10.8051278,106.5917438
Trường Mầm non - Tiểu học - THCS - THPT Trí Tuệ Việt,10.8038531,106.591157
Chung cư GreenTown,10.8053259,106.591913
Trung tâm Thanh thiếu niên Miền Nam,10.8108127,106.5930663
UBND Bình Hưng Hòa B,10.8142798,106.5938643
Dương Văn Dương,10.7958156,106.6176537
Phạm Văn Xảo,10.7883288,106.6234194
Vườn Lài,10.7878227,106.626242
Minh Tâm,10.7881182,106.6292279
Nguyễn Văn Tổ,10.7878005,106.6326951
Lũy Bán Bích,10.7866912,106.6358484
Chợ Chim Xanh,10.7662092,106.6478831
UBND Phường 11,10.7676602,106.6501454
Ngã tư Tân Quy,10.9848974,106.5760436
Chùa Pháp Bửu - Cây xăng 63,10.9884872,106.5745402
Công ty Hanwoong Vina,10.9911332,106.5734382
Láng The,10.9950904,106.5718011
Cây xăng Minh Tân 2,10.9995731,106.5698964
Cầu Bến Nẩy,11.011544,106.5637641
Hoa viên Vườn Hồng,11.0177695,106.5635274
Trường Tiểu học Phú Hòa Đồng 1,11.0225039,106.5641996
"Chợ, nhà thờ Phú Hòa Đông",11.0275613,106.5649914
Cây xăng Tài Lộc,11.0375496,106.5593105
Trường Tiểu học Phú Hòa Đông 2,11.0398966,106.5560233
Bãi Cát,11.0428345,106.5519248
Nông trường Phạm Văn Cội,11.0450217,106.5486781
Dốc Mít - Chen - Lin,11.0475931,106.5446393
Văn phòng Ấp Bến Đình,11.0517106,106.5383347
Cây xăng Tân Phong,11.0575746,106.5313254
Trường Thiếu Sinh Quân,11.0696191,106.5227383
Chùa Hoàng Linh - Ấp Văn hóa Bến Mương,11.0804885,106.5164108
Cây xăng số 5 - 890 Tỉnh lộ 15,11.0851258,106.5151372
Nhà văn hóa Cụm An Nhơn Tây,11.0890856,106.5141185
Lẩu dê Tư Hổ,11.094382,106.512708
Nghĩa trang Liệt sĩ Huyện Củ Chi,11.0985236,106.5108374
Quán Phú Yên - Đường 787,11.1048917,106.5087392
UBND Xã An Phú,11.110791,106.5066106
Công ty bò sữa An Phú,11.1165581,106.5012997
Làng nghề Một Thoáng Việt Nam,11.1202866,106.497569
Trường Tiểu học An Phú 2,11.1239845,106.4938552
Ngã ba Cây Gõ,11.1292896,106.4867073
Ngã ba Nguyễn Thị Rành,11.1295269,106.4840618
Ngã ba Xã Phú Mỹ Hưng,11.1317572,106.4790809
Cầu Thai Thai,11.1393297,106.4733497
Ngã ba Tỉnh lộ 6,11.1431037,106.469257
Ngã ba Đền Bến Đước,11.1506529,106.4598572
Bến xe Bến Súc,11.1551037,106.4549233
Ngã ba Đền Bến Đước,11.1504136,106.4598123
Ngã ba Tỉnh lộ 6,11.1424862,106.4698854
Cầu Thai Thai,11.1388196,106.4736927
Ngã ba Xã Phú Mỹ Hưng,11.130428,106.4798997
Ngã ba Nguyễn Thị Rành,11.129412,106.483936
Ngã ba Cây Gõ,11.129123,106.4869216
Trường Tiểu học An Phú 2,11.1242613,106.4933263
Làng nghề Một Thoáng Việt Nam,11.1197406,106.4978883
Công ty bò sữa An Phú,11.1154995,106.5021772
UBND Xã An Phú,11.1103548,106.5066569
Quán Phú Yên - Đường 787,11.1054769,106.5084745
Nghĩa trang Liệt sĩ Huyện Củ Chi,11.0986093,106.5106356
Lẩu dê Tư Hổ,11.0945223,106.5125677
Cây xăng số 5 - 872 Tỉnh lộ 15,11.084504,106.515171
Địa đạo Bến Đình,11.0614328,106.5293442
Cây xăng Tân Phong,11.0567149,106.5315869
Nông trường Phạm Văn Cội,11.0451164,106.5482583
Trường Tiểu học Phú Hòa Đồng 2,11.0400627,106.5555259
Hoa viên Vườn Hồng,11.0185969,106.5635042
Cầu Bến Nẩy,11.011039,106.5639106
